bar_open_ms,bar_open_utc,date,prev_completed_5m_index_close,spot_5m_low,potential_layers,potential_capital_usd,tier_prices
1772975400000,2026-03-08T13:10:00+00:00,2026-03-08,67283.23847826,66950.0,1,2000.0,67014.10552435|66879.53904739|66744.97257043|66610.40609348|66475.83961652
1772977200000,2026-03-08T13:40:00+00:00,2026-03-08,67063.46086957,66761.68,1,2000.0,66795.20702609|66661.08010435|66526.95318261|66392.82626087|66258.69933914
1773003900000,2026-03-08T21:05:00+00:00,2026-03-08,67215.98195652,66925.52,1,2000.0,66947.11802869|66812.68606478|66678.25410087|66543.82213695|66409.39017304
1773007200000,2026-03-08T22:00:00+00:00,2026-03-08,67002.38173913,65741.28,5,10000.0,66734.37221217|66600.36744870|66466.36268522|66332.35792174|66198.35315826
1773007800000,2026-03-08T22:10:00+00:00,2026-03-08,66053.22043478,65684.77,1,2000.0,65789.00755304|65656.90111217|65524.79467130|65392.68823043|65260.58178956
1773008100000,2026-03-08T22:15:00+00:00,2026-03-08,66059.47782609,65720.41,1,2000.0,65795.23991479|65663.12095913|65531.00200348|65398.88304783|65266.76409218
1773015600000,2026-03-09T00:20:00+00:00,2026-03-09,66251.87347826,65970.0,1,2000.0,65986.86598435|65854.36223739|65721.85849043|65589.35474348|65456.85099652
1773026400000,2026-03-09T03:20:00+00:00,2026-03-09,67625.85369565,67100.13,2,4000.0,67355.35028087|67220.09857348|67084.84686608|66949.59515869|66814.34345130
1773032100000,2026-03-09T04:55:00+00:00,2026-03-09,67385.95086957,67093.09,1,2000.0,67116.40706609|66981.63516435|66846.86326261|66712.09136087|66577.31945914
1773040500000,2026-03-09T07:15:00+00:00,2026-03-09,67202.43195652,66853.48,1,2000.0,66933.62222869|66799.21736478|66664.81250087|66530.40763695|66396.00277304
1773054900000,2026-03-09T11:15:00+00:00,2026-03-09,67708.3623913,67417.8,1,2000.0,67437.52894173|67302.11221695|67166.69549217|67031.27876739|66895.86204260
1773063900000,2026-03-09T13:45:00+00:00,2026-03-09,69230.30434783,68933.85,1,2000.0,68953.38313044|68814.92252174|68676.46191305|68538.00130435|68399.54069566
1773065100000,2026-03-09T14:05:00+00:00,2026-03-09,69064.71934783,68709.68,1,2000.0,68788.46047044|68650.33103174|68512.20159305|68374.07215435|68235.94271566
1773073800000,2026-03-09T16:30:00+00:00,2026-03-09,68963.90456522,68614.47,1,2000.0,68688.04894696|68550.12113783|68412.19332870|68274.26551957|68136.33771044
1773085200000,2026-03-09T19:40:00+00:00,2026-03-09,69065.85847826,68780.0,1,2000.0,68789.59504435|68651.46332739|68513.33161043|68375.19989348|68237.06817652
1773092400000,2026-03-09T21:40:00+00:00,2026-03-09,68937.39521739,68660.94,1,2000.0,68661.64563652|68523.77084609|68385.89605565|68248.02126522|68110.14647478
1773114300000,2026-03-10T03:45:00+00:00,2026-03-10,69862.07673913,69436.0,2,4000.0,69582.62843217|69442.90427870|69303.18012522|69163.45597174|69023.73181826
1773149400000,2026-03-10T13:30:00+00:00,2026-03-10,70862.29695652,70221.42,3,6000.0,70578.84776869|70437.12317478|70295.39858087|70153.67398695|70011.94939304
1773149700000,2026-03-10T13:35:00+00:00,2026-03-10,70274.05173913,69746.82,2,4000.0,69992.95553217|69852.40742870|69711.85932522|69571.31122174|69430.76311826
1773150900000,2026-03-10T13:55:00+00:00,2026-03-10,70189.2676087,69872.68,1,2000.0,69908.51053827|69768.13200305|69627.75346783|69487.37493261|69346.99639740
1773151200000,2026-03-10T14:00:00+00:00,2026-03-10,69918.71173913,69606.34,1,2000.0,69639.03689217|69499.19946870|69359.36204522|69219.52462174|69079.68719826
1773151500000,2026-03-10T14:05:00+00:00,2026-03-10,69979.1926087,69486.66,2,4000.0,69699.27583827|69559.31745305|69419.35906783|69279.40068261|69139.44229740
1773155100000,2026-03-10T15:05:00+00:00,2026-03-10,71722.94326087,71148.28,3,6000.0,71436.05148783|71292.60560130|71149.15971478|71005.71382826|70862.26794174
1773164100000,2026-03-10T17:35:00+00:00,2026-03-10,71099.46630435,70567.58,2,4000.0,70815.06843913|70672.86950652|70530.67057392|70388.47164131|70246.27270870
1773166200000,2026-03-10T18:10:00+00:00,2026-03-10,70730.37543478,70364.73,1,2000.0,70447.45393304|70305.99318217|70164.53243130|70023.07168043|69881.61092956
1773207600000,2026-03-11T05:40:00+00:00,2026-03-11,69780.805,69420.0,1,2000.0,69501.68178000|69362.12017000|69222.55856000|69082.99695000|68943.43534000
1773236400000,2026-03-11T13:40:00+00:00,2026-03-11,71012.60826087,70442.0,3,6000.0,70728.55782783|70586.53261130|70444.50739478|70302.48217826|70160.45696174
1773236700000,2026-03-11T13:45:00+00:00,2026-03-11,70470.81217391,70136.49,1,2000.0,70188.92892521|70047.98730087|69907.04567652|69766.10405217|69625.16242782
1773237000000,2026-03-11T13:50:00+00:00,2026-03-11,70324.40478261,69951.33,1,2000.0,70043.10716348|69902.45835391|69761.80954435|69621.16073478|69480.51192522
1773238200000,2026-03-11T14:10:00+00:00,2026-03-11,70219.98130435,69906.77,1,2000.0,69939.10137913|69798.66141652|69658.22145392|69517.78149131|69377.34152870
1773241800000,2026-03-11T15:10:00+00:00,2026-03-11,70306.04282609,69994.73,1,2000.0,70024.81865479|69884.20656913|69743.59448348|69602.98239783|69462.37031218
1773243000000,2026-03-11T15:30:00+00:00,2026-03-11,70215.55978261,69702.25,2,4000.0,69934.69754348|69794.26642391|69653.83530435|69513.40418478|69372.97306522
1773250500000,2026-03-11T17:35:00+00:00,2026-03-11,70973.64478261,70512.01,2,4000.0,70689.75020348|70547.80291391|70405.85562435|70263.90833478|70121.96104522
1773287100000,2026-03-12T03:45:00+00:00,2026-03-12,69565.08391304,69285.71,1,2000.0,69286.82357739|69147.69340956|69008.56324174|68869.43307391|68730.30290608
1773308700000,2026-03-12T09:45:00+00:00,2026-03-12,70295.37543478,69854.71,2,4000.0,70014.19393304|69873.60318217|69733.01243130|69592.42168043|69451.83092956
1773323100000,2026-03-12T13:45:00+00:00,2026-03-12,70081.10521739,69645.0,2,4000.0,69800.78079652|69660.61858609|69520.45637565|69380.29416522|69240.13195478
1773325500000,2026-03-12T14:25:00+00:00,2026-03-12,70210.19717391,69923.03,1,2000.0,69929.35638521|69788.93599087|69648.51559652|69508.09520217|69367.67480782
1773325800000,2026-03-12T14:30:00+00:00,2026-03-12,69967.39630435,69664.21,1,2000.0,69687.52671913|69547.59192652|69407.65713392|69267.72234131|69127.78754870
1773331500000,2026-03-12T16:05:00+00:00,2026-03-12,70414.93630435,69905.71,2,4000.0,70133.27655913|69992.44668652|69851.61681392|69710.78694131|69569.95706870
1773408900000,2026-03-13T13:35:00+00:00,2026-03-13,73068.64217391,72750.27,1,2000.0,72776.36760521|72630.23032087|72484.09303652|72337.95575217|72191.81846782
1773412500000,2026-03-13T14:35:00+00:00,2026-03-13,73775.83326087,73418.0,1,2000.0,73480.72992783|73333.17826130|73185.62659478|73038.07492826|72890.52326174
1773412800000,2026-03-13T14:40:00+00:00,2026-03-13,73481.30695652,72940.0,2,4000.0,73187.38172869|73040.41911478|72893.45650087|72746.49388695|72599.53127304
1773416100000,2026-03-13T15:35:00+00:00,2026-03-13,72555.10913043,72244.96,1,2000.0,72264.88869391|72119.77847565|71974.66825739|71829.55803913|71684.44782086
1773416400000,2026-03-13T15:40:00+00:00,2026-03-13,72365.1873913,71877.1,2,4000.0,72075.72664173|71930.99626695|71786.26589217|71641.53551739|71496.80514260
1773418500000,2026-03-13T16:15:00+00:00,2026-03-13,71732.88434783,71361.82,1,2000.0,71445.95281044|71302.48704174|71159.02127305|71015.55550435|70872.08973566
1773422700000,2026-03-13T17:25:00+00:00,2026-03-13,71887.26326087,71595.71,1,2000.0,71599.71420783|71455.93968130|71312.16515478|71168.39062826|71024.61610174
1773423600000,2026-03-13T17:40:00+00:00,2026-03-13,71456.46717391,71058.82,1,2000.0,71170.64130521|71027.72837087|70884.81543652|70741.90250217|70598.98956782
1773425700000,2026-03-13T18:15:00+00:00,2026-03-13,71218.30717391,70841.23,1,2000.0,70933.43394521|70790.99733087|70648.56071652|70506.12410217|70363.68748782
1773439200000,2026-03-13T22:00:00+00:00,2026-03-13,71112.07826087,70681.76,2,4000.0,70827.62994783|70685.40579130|70543.18163478|70400.95747826|70258.73332174
1773616800000,2026-03-15T23:20:00+00:00,2026-03-15,72877.74608696,72479.8,1,2000.0,72586.23510261|72440.47961044|72294.72411826|72148.96862609|72003.21313392
1773636900000,2026-03-16T04:55:00+00:00,2026-03-16,74371.65282609,73806.74,2,4000.0,74074.16621479|73925.42290913|73776.67960348|73627.93629783|73479.19299218
1773650400000,2026-03-16T08:40:00+00:00,2026-03-16,73205.74913043,72892.04,1,2000.0,72912.92613391|72766.51463565|72620.10313739|72473.69163913|72327.28014086
1773668400000,2026-03-16T13:40:00+00:00,2026-03-16,74349.08,73980.0,1,2000.0,74051.68368000|73902.98552000|73754.28736000|73605.58920000|73456.89104000
1773671100000,2026-03-16T14:25:00+00:00,2026-03-16,74167.98086957,73604.85,2,4000.0,73871.30894609|73722.97298435|73574.63702261|73426.30106087|73277.96509914
1773671400000,2026-03-16T14:30:00+00:00,2026-03-16,73641.78152174,73269.0,1,2000.0,73347.21439565|73199.93083261|73052.64726957|72905.36370652|72758.08014348
1773671700000,2026-03-16T14:35:00+00:00,2026-03-16,73437.17282609,73102.59,1,2000.0,73143.42413479|72996.54978913|72849.67544348|72702.80109783|72555.92675218
1773695100000,2026-03-16T21:05:00+00:00,2026-03-16,74458.02043478,74151.18,1,2000.0,74160.18835304|74011.27231217|73862.35627130|73713.44023043|73564.52418956
1773702000000,2026-03-16T23:00:00+00:00,2026-03-16,74761.37978261,74367.55,1,2000.0,74462.33426348|74312.81150391|74163.28874435|74013.76598478|73864.24322522
1773706800000,2026-03-17T00:20:00+00:00,2026-03-17,75226.0573913,74921.59,1,2000.0,74925.15316173|74774.70104695|74624.24893217|74473.79681739|74323.34470260
1773713100000,2026-03-17T02:05:00+00:00,2026-03-17,75593.93652174,75176.52,1,2000.0,75291.56077565|75140.37290261|74989.18502957|74837.99715652|74686.80928348
1773718200000,2026-03-17T03:30:00+00:00,2026-03-17,74829.80326087,74527.99,1,2000.0,74530.48404783|74380.82444130|74231.16483478|74081.50522826|73931.84562174
1773741900000,2026-03-17T10:05:00+00:00,2026-03-17,73924.13347826,73560.98,1,2000.0,73628.43694435|73480.58867739|73332.74041043|73184.89214348|73037.04387652
1773754800000,2026-03-17T13:40:00+00:00,2026-03-17,74019.00304348,73721.07,1,2000.0,73722.92703131|73574.88902522|73426.85101913|73278.81301305|73130.77500696
1773755400000,2026-03-17T13:50:00+00:00,2026-03-17,73797.03717391,73399.19,1,2000.0,73501.84902521|73354.25495087|73206.66087652|73059.06680217|72911.47272782
1773759900000,2026-03-17T15:05:00+00:00,2026-03-17,74685.57173913,74360.0,1,2000.0,74386.82945217|74237.45830870|74088.08716522|73938.71602174|73789.34487826
1773786900000,2026-03-17T22:35:00+00:00,2026-03-17,74271.93521739,73938.01,1,2000.0,73974.84747652|73826.30360609|73677.75973565|73529.21586522|73380.67199478
1773833100000,2026-03-18T11:25:00+00:00,2026-03-18,73921.07673913,73577.32,1,2000.0,73625.39243217|73477.55027870|73329.70812522|73181.86597174|73034.02381826
1773833400000,2026-03-18T11:30:00+00:00,2026-03-18,73597.73913043,73058.01,2,4000.0,73303.34817391|73156.15269565|73008.95721739|72861.76173913|72714.56626086
1773833700000,2026-03-18T11:35:00+00:00,2026-03-18,73218.13413043,72813.0,1,2000.0,72925.26159391|72778.82532565|72632.38905739|72485.95278913|72339.51652086
1773837000000,2026-03-18T12:30:00+00:00,2026-03-18,72814.89717391,72306.0,2,4000.0,72523.63758521|72378.00779087|72232.37799652|72086.74820217|71941.11840782
1773843900000,2026-03-18T14:25:00+00:00,2026-03-18,71992.50978261,71620.0,1,2000.0,71704.53974348|71560.55472391|71416.56970435|71272.58468478|71128.59966522
1773846000000,2026-03-18T15:00:00+00:00,2026-03-18,71183.81826087,70857.21,1,2000.0,70899.08298783|70756.71535130|70614.34771478|70471.98007826|70329.61244174
1773846600000,2026-03-18T15:10:00+00:00,2026-03-18,71338.52,70978.49,1,2000.0,71053.16592000|70910.48888000|70767.81184000|70625.13480000|70482.45776000
1773859800000,2026-03-18T18:50:00+00:00,2026-03-18,71429.72086957,71085.95,1,2000.0,71144.00198609|71001.14254435|70858.28310261|70715.42366087|70572.56421914
1773864300000,2026-03-18T20:05:00+00:00,2026-03-18,70955.10934783,70603.23,1,2000.0,70671.28891044|70529.37869174|70387.46847305|70245.55825435|70103.64803566
1773893100000,2026-03-19T04:05:00+00:00,2026-03-19,71136.36456522,70738.2,1,2000.0,70851.81910696|70709.54637783|70567.27364870|70425.00091957|70282.72819044
1773904200000,2026-03-19T07:10:00+00:00,2026-03-19,70305.25826087,69990.0,1,2000.0,70024.03722783|69883.42671130|69742.81619478|69602.20567826|69461.59516174
1773904800000,2026-03-19T07:20:00+00:00,2026-03-19,69863.77695652,69478.51,1,2000.0,69584.32184869|69444.59429478|69304.86674087|69165.13918695|69025.41163304
1773924600000,2026-03-19T12:50:00+00:00,2026-03-19,69512.41173913,69105.49,1,2000.0,69234.36209217|69095.33726870|68956.31244522|68817.28762174|68678.26279826
1773925800000,2026-03-19T13:10:00+00:00,2026-03-19,69407.06065217,69081.51,1,2000.0,69129.43240956|68990.61828826|68851.80416695|68712.99004565|68574.17592434
1773933300000,2026-03-19T15:15:00+00:00,2026-03-19,69696.66195652,69371.07,1,2000.0,69417.87530869|69278.48198478|69139.08866087|68999.69533695|68860.30201304
1773934800000,2026-03-19T15:40:00+00:00,2026-03-19,69252.90304348,68900.0,1,2000.0,68975.89143131|68837.38562522|68698.87981913|68560.37401305|68421.86820696
1773948300000,2026-03-19T19:25:00+00:00,2026-03-19,70542.62826087,70229.28,1,2000.0,70260.45774783|70119.37249130|69978.28723478|69837.20197826|69696.11672174
1773981000000,2026-03-20T04:30:00+00:00,2026-03-20,70924.52,70613.01,1,2000.0,70640.82192000|70498.97288000|70357.12384000|70215.27480000|70073.42576000
1773990000000,2026-03-20T07:00:00+00:00,2026-03-20,70495.115,70160.06,1,2000.0,70213.13454000|70072.14431000|69931.15408000|69790.16385000|69649.17362000
1774006500000,2026-03-20T11:35:00+00:00,2026-03-20,70704.82043478,70312.5,1,2000.0,70422.00115304|70280.59151217|70139.18187130|69997.77223043|69856.36258956
1774013400000,2026-03-20T13:30:00+00:00,2026-03-20,70484.88608696,69952.64,2,4000.0,70202.94654261|70061.97677044|69921.00699826|69780.03722609|69639.06745392
1774014600000,2026-03-20T13:50:00+00:00,2026-03-20,70300.42130435,69936.07,1,2000.0,70019.21961913|69878.61877652|69738.01793392|69597.41709131|69456.81624870
1774018200000,2026-03-20T14:50:00+00:00,2026-03-20,69944.21282609,69650.0,1,2000.0,69664.43597479|69524.54754913|69384.65912348|69244.77069783|69104.88227218
1774136700000,2026-03-21T23:45:00+00:00,2026-03-21,70165.38543478,69568.95,3,6000.0,69884.72389304|69744.39312217|69604.06235130|69463.73158043|69323.40080956
1774137000000,2026-03-21T23:50:00+00:00,2026-03-21,69584.2,68924.0,3,6000.0,69305.86320000|69166.69480000|69027.52640000|68888.35800000|68749.18960000
1774137300000,2026-03-21T23:55:00+00:00,2026-03-21,69125.29086957,68571.42,3,6000.0,68848.78970609|68710.53912435|68572.28854261|68434.03796087|68295.78737914
1774137600000,2026-03-22T00:00:00+00:00,2026-03-22,68909.56869565,68228.5,3,6000.0,68633.93042087|68496.11128348|68358.29214608|68220.47300869|68082.65387130
1774140600000,2026-03-22T00:50:00+00:00,2026-03-22,69064.86347826,68779.08,1,2000.0,68788.60402435|68650.47429739|68512.34457043|68374.21484348|68236.08511652
1774167900000,2026-03-22T08:25:00+00:00,2026-03-22,68884.35391304,68560.27,1,2000.0,68608.81649739|68471.04778956|68333.27908174|68195.51037391|68057.74166608
1774213500000,2026-03-22T21:05:00+00:00,2026-03-22,68106.35847826,67552.03,3,6000.0,67833.93304435|67697.72032739|67561.50761043|67425.29489348|67289.08217652
1774214100000,2026-03-22T21:15:00+00:00,2026-03-22,67772.9926087,67396.48,1,2000.0,67501.90063827|67366.35465305|67230.80866783|67095.26268261|66959.71669740
1774216800000,2026-03-22T22:00:00+00:00,2026-03-22,67892.85782609,67571.67,1,2000.0,67621.28639479|67485.50067913|67349.71496348|67213.92924783|67078.14353218
1774247700000,2026-03-23T06:35:00+00:00,2026-03-23,68444.40978261,68032.03,2,4000.0,68170.63214348|68033.74332391|67896.85450435|67759.96568478|67623.07686522
1774248000000,2026-03-23T06:40:00+00:00,2026-03-23,68112.14043478,67706.42,1,2000.0,67839.69187304|67703.46759217|67567.24331130|67431.01903043|67294.79474956
1774250400000,2026-03-23T07:20:00+00:00,2026-03-23,67987.17608696,67650.01,1,2000.0,67715.22738261|67579.25303044|67443.27867826|67307.30432609|67171.32997392
1774264200000,2026-03-23T11:10:00+00:00,2026-03-23,71167.58391304,70842.44,1,2000.0,70882.91357739|70740.57840956|70598.24324174|70455.90807391|70313.57290608
1774264800000,2026-03-23T11:20:00+00:00,2026-03-23,70731.1223913,70289.58,2,4000.0,70448.19790173|70306.73565695|70165.27341217|70023.81116739|69882.34892260
1774265700000,2026-03-23T11:35:00+00:00,2026-03-23,71025.9726087,70389.54,3,6000.0,70741.86871827|70599.81677305|70457.76482783|70315.71288261|70173.66093740
1774266300000,2026-03-23T11:45:00+00:00,2026-03-23,70683.46978261,70082.02,3,6000.0,70400.73590348|70259.36896391|70118.00202435|69976.63508478|69835.26814522
1774266900000,2026-03-23T11:55:00+00:00,2026-03-23,70497.37804348,70053.43,2,4000.0,70215.38853131|70074.39377522|69933.39901913|69792.40426305|69651.40950696
1774267200000,2026-03-23T12:00:00+00:00,2026-03-23,70102.81065217,69671.95,2,4000.0,69822.39940956|69682.19378826|69541.98816695|69401.78254565|69261.57692434
1774281000000,2026-03-23T15:50:00+00:00,2026-03-23,70817.20543478,70282.54,2,4000.0,70533.93661304|70392.30220217|70250.66779130|70109.03338043|69967.39896956
1774316100000,2026-03-24T01:35:00+00:00,2026-03-24,70808.29,70447.81,1,2000.0,70525.05684000|70383.44026000|70241.82368000|70100.20710000|69958.59052000
1774350000000,2026-03-24T11:00:00+00:00,2026-03-24,71272.03086957,70984.18,1,2000.0,70986.94274609|70844.39868435|70701.85462261|70559.31056087|70416.76649914
1774357500000,2026-03-24T13:05:00+00:00,2026-03-24,70982.95826087,70649.6,1,2000.0,70699.02642783|70557.06051130|70415.09459478|70273.12867826|70131.16276174
1774361400000,2026-03-24T14:10:00+00:00,2026-03-24,70321.14021739,69747.22,3,6000.0,70039.85565652|69899.21337609|69758.57109565|69617.92881522|69477.28653478
1774370100000,2026-03-24T16:35:00+00:00,2026-03-24,69726.10130435,69340.08,1,2000.0,69447.19689913|69307.74469652|69168.29249392|69028.84029131|68889.38808870
1774374000000,2026-03-24T17:40:00+00:00,2026-03-24,69268.45217391,68923.87,1,2000.0,68991.37836521|68852.84146087|68714.30455652|68575.76765217|68437.23074782
1774440900000,2026-03-25T12:15:00+00:00,2026-03-25,71751.38630435,71326.34,1,2000.0,71464.38075913|71320.87798652|71177.37521392|71033.87244131|70890.36966870
1774441200000,2026-03-25T12:20:00+00:00,2026-03-25,71430.28826087,71105.43,1,2000.0,71144.56710783|71001.70653130|70858.84595478|70715.98537826|70573.12480174
1774451100000,2026-03-25T15:05:00+00:00,2026-03-25,71267.89652174,70900.0,1,2000.0,70982.82493565|70840.28914261|70697.75334957|70555.21755652|70412.68176348
1774451700000,2026-03-25T15:15:00+00:00,2026-03-25,70825.84673913,70530.47,1,2000.0,70542.54335217|70400.89165870|70259.23996522|70117.58827174|69975.93657826
1774464900000,2026-03-25T18:55:00+00:00,2026-03-25,70967.46434783,70681.07,1,2000.0,70683.59449044|70541.65956174|70399.72463305|70257.78970435|70115.85477566
1774501500000,2026-03-26T05:05:00+00:00,2026-03-26,70764.01782609,70446.79,1,2000.0,70480.96175479|70339.43371913|70197.90568348|70056.37764783|69914.84961218
1774517400000,2026-03-26T09:30:00+00:00,2026-03-26,70032.64,69454.65,3,6000.0,69752.50944000|69612.44416000|69472.37888000|69332.31360000|69192.24832000
1774533300000,2026-03-26T13:55:00+00:00,2026-03-26,69793.98065217,69502.0,1,2000.0,69514.80472956|69375.21676826|69235.62880695|69096.04084565|68956.45288434
1774537500000,2026-03-26T15:05:00+00:00,2026-03-26,69366.13456522,69005.17,1,2000.0,69088.67002696|68949.93775783|68811.20548870|68672.47321957|68533.74095044
1774538100000,2026-03-26T15:15:00+00:00,2026-03-26,68977.88391304,68632.4,1,2000.0,68701.97237739|68564.01660956|68426.06084174|68288.10507391|68150.14930608
1774547100000,2026-03-26T17:45:00+00:00,2026-03-26,68957.89369565,68649.0,1,2000.0,68682.06212087|68544.14633348|68406.23054608|68268.31475869|68130.39897130
1774547700000,2026-03-26T17:55:00+00:00,2026-03-26,68765.36934783,68377.83,1,2000.0,68490.30787044|68352.77713174|68215.24639305|68077.71565435|67940.18491566
1774558200000,2026-03-26T20:50:00+00:00,2026-03-26,69148.91086957,68865.2,1,2000.0,68872.31522609|68734.01740435|68595.71958261|68457.42176087|68319.12393914
1774584000000,2026-03-27T04:00:00+00:00,2026-03-27,68769.77586957,68417.14,1,2000.0,68494.69676609|68357.15721435|68219.61766261|68082.07811087|67944.53855914
1774600500000,2026-03-27T08:35:00+00:00,2026-03-27,68228.57195652,67609.29,3,6000.0,67955.65766869|67819.20052478|67682.74338087|67546.28623695|67409.82909304
1774607700000,2026-03-27T10:35:00+00:00,2026-03-27,67699.43652174,66862.06,5,10000.0,67428.63877565|67293.23990261|67157.84102957|67022.44215652|66887.04328348
1774608600000,2026-03-27T10:50:00+00:00,2026-03-27,66832.59021739,66558.0,1,2000.0,66565.25985652|66431.59467609|66297.92949565|66164.26431522|66030.59913478
1774608900000,2026-03-27T10:55:00+00:00,2026-03-27,66653.53978261,66326.38,1,2000.0,66386.92562348|66253.61854391|66120.31146435|65987.00438478|65853.69730522
1774609200000,2026-03-27T11:00:00+00:00,2026-03-27,66500.6473913,66231.96,1,2000.0,66234.64480173|66101.64350695|65968.64221217|65835.64091739|65702.63962260
1774618200000,2026-03-27T13:30:00+00:00,2026-03-27,66694.625,66355.22,1,2000.0,66427.84650000|66294.45725000|66161.06800000|66027.67875000|65894.28950000
1774621200000,2026-03-27T14:20:00+00:00,2026-03-27,66113.95391304,65821.53,1,2000.0,65849.49809739|65717.27018956|65585.04228174|65452.81437391|65320.58646608
1774633200000,2026-03-27T17:40:00+00:00,2026-03-27,65877.0673913,65600.0,1,2000.0,65613.55912173|65481.80498695|65350.05085217|65218.29671739|65086.54258260
1774739400000,2026-03-28T23:10:00+00:00,2026-03-28,66578.23804348,66289.43,1,2000.0,66311.92509131|66178.76861522|66045.61213913|65912.45566305|65779.29918696
1774789500000,2026-03-29T13:05:00+00:00,2026-03-29,66825.29978261,66524.28,1,2000.0,66557.99858348|66424.34798391|66290.69738435|66157.04678478|66023.39618522
1774821600000,2026-03-29T22:00:00+00:00,2026-03-29,66712.80521739,66360.85,1,2000.0,66445.95399652|66312.52838609|66179.10277565|66045.67716522|65912.25155478
1774824000000,2026-03-29T22:40:00+00:00,2026-03-29,66254.81152174,65638.44,3,6000.0,65989.79227565|65857.28265261|65724.77302957|65592.26340652|65459.75378348
1774824300000,2026-03-29T22:45:00+00:00,2026-03-29,65680.54108696,65000.0,4,8000.0,65417.81892261|65286.45784044|65155.09675826|65023.73567609|64892.37459392
1774880100000,2026-03-30T14:15:00+00:00,2026-03-30,67680.46804348,67372.12,1,2000.0,67409.74617131|67274.38523522|67139.02429913|67003.66336305|66868.30242696
1774891200000,2026-03-30T17:20:00+00:00,2026-03-30,67133.02956522,66806.09,1,2000.0,66864.49744696|66730.23138783|66595.96532870|66461.69926957|66327.43321044
1774911600000,2026-03-30T23:00:00+00:00,2026-03-30,66786.14478261,66459.9,1,2000.0,66519.00020348|66385.42791391|66251.85562435|66118.28333478|65984.71104522
1774921200000,2026-03-31T01:40:00+00:00,2026-03-31,68178.9773913,67902.1,1,2000.0,67906.26148173|67769.90352695|67633.54557217|67497.18761739|67360.82966260
1774931100000,2026-03-31T04:25:00+00:00,2026-03-31,67761.36847826,67405.89,1,2000.0,67490.32300435|67354.80026739|67219.27753043|67083.75479348|66948.23205652
1774950900000,2026-03-31T09:55:00+00:00,2026-03-31,66380.78913043,65998.05,1,2000.0,66115.26597391|65982.50439565|65849.74281739|65716.98123913|65584.21966086
1774968300000,2026-03-31T14:45:00+00:00,2026-03-31,67208.72152174,66875.56,1,2000.0,66939.88663565|66805.46919261|66671.05174957|66536.63430652|66402.21686348
1774968600000,2026-03-31T14:50:00+00:00,2026-03-31,66920.85826087,66480.6,2,4000.0,66653.17482783|66519.33311130|66385.49139478|66251.64967826|66117.80796174
1774970700000,2026-03-31T15:25:00+00:00,2026-03-31,67264.84630435,66903.01,1,2000.0,66995.78691913|66861.25722652|66726.72753392|66592.19784131|66457.66814870
1774972500000,2026-03-31T15:55:00+00:00,2026-03-31,66981.26065217,66703.3,1,2000.0,66713.33560956|66579.37308826|66445.41056695|66311.44804565|66177.48552434
1774975500000,2026-03-31T16:45:00+00:00,2026-03-31,67775.29413043,67490.12,1,2000.0,67504.19295391|67368.64236565|67233.09177739|67097.54118913|66961.99060086
1774977900000,2026-03-31T17:25:00+00:00,2026-03-31,68321.24543478,67989.02,1,2000.0,68047.96045304|67911.31796217|67774.67547130|67638.03298043|67501.39048956
1774978500000,2026-03-31T17:35:00+00:00,2026-03-31,68037.97043478,67678.65,1,2000.0,67765.81855304|67629.74261217|67493.66667130|67357.59073043|67221.51478956
1775050800000,2026-04-01T13:40:00+00:00,2026-04-01,68525.98086957,67918.83,3,6000.0,68251.87694609|68114.82498435|67977.77302261|67840.72106087|67703.66909914
1775066400000,2026-04-01T18:00:00+00:00,2026-04-01,68266.67434783,67939.28,1,2000.0,67993.60765044|67857.07430174|67720.54095305|67584.00760435|67447.47425566
1775091600000,2026-04-02T01:00:00+00:00,2026-04-02,68600.87673913,68070.46,2,4000.0,68326.47323217|68189.27147870|68052.06972522|67914.86797174|67777.66621826
1775091900000,2026-04-02T01:05:00+00:00,2026-04-02,68123.1776087,67638.74,2,4000.0,67850.68489827|67714.43854305|67578.19218783|67441.94583261|67305.69947740
1775092500000,2026-04-02T01:15:00+00:00,2026-04-02,68141.38826087,67447.82,4,8000.0,67868.82270783|67732.53993130|67596.25715478|67459.97437826|67323.69160174
1775092800000,2026-04-02T01:20:00+00:00,2026-04-02,67596.3926087,67263.08,1,2000.0,67326.00703827|67190.81425305|67055.62146783|66920.42868261|66785.23589740
1775093400000,2026-04-02T01:30:00+00:00,2026-04-02,67614.11108696,67202.0,2,4000.0,67343.65464261|67208.42642044|67073.19819826|66937.96997609|66802.74175392
1775095800000,2026-04-02T02:10:00+00:00,2026-04-02,67149.19891304,66854.5,1,2000.0,66880.60211739|66746.30371956|66612.00532174|66477.70692391|66343.40852608
1775097600000,2026-04-02T02:40:00+00:00,2026-04-02,66903.65021739,66624.64,1,2000.0,66636.03561652|66502.22831609|66368.42101565|66234.61371522|66100.80641478
1775120100000,2026-04-02T08:55:00+00:00,2026-04-02,66493.74673913,66180.0,1,2000.0,66227.77175217|66094.78425870|65961.79676522|65828.80927174|65695.82177826
1775141100000,2026-04-02T14:45:00+00:00,2026-04-02,67028.58304348,66750.0,1,2000.0,66760.46871131|66626.41154522|66492.35437913|66358.29721305|66224.24004696
1775151000000,2026-04-02T17:30:00+00:00,2026-04-02,67248.60804348,66972.67,1,2000.0,66979.61361131|66845.11639522|66710.61917913|66576.12196305|66441.62474696
